order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,total_revenue,status,country,region,shipping_days
ORD001203,C00216,P006,2025-09-13,2,151.4,0.0,302.8,Completed,France,West,5
ORD001204,C00232,P002,2024-10-31,3,622.48,0.1,1680.7,Completed,Germany,Central,6
ORD001205,C00051,P014,2026-01-08,3,302.9,0.0,908.7,Completed,Germany,Central,7
ORD001206,C00047,P023,2025-09-14,1,18.77,0.05,17.83,Returned,Germany,Central,7
ORD001207,C00293,P018,2024-06-27,2,61.28,0.0,122.56,Returned,Spain,South,2
ORD001208,C00473,P007,2024-05-21,1,45.68,0.0,45.68,Returned,Germany,Central,1
ORD001209,C00191,P001,2024-02-16,1,332.8,0.0,332.8,Completed,France,West,3
ORD001210,C00379,P027,2026-03-01,2,41.29,0.0,82.58,Completed,Germany,Central,1
ORD001211,C00495,P018,2025-04-18,1,61.28,0.0,61.28,Returned,UK,North,3
ORD001212,C00348,P018,2023-11-10,2,61.28,0.05,116.43,Returned,France,West,6
ORD001213,C00161,P014,2024-05-26,1,302.9,0.0,302.9,Returned,Spain,South,7
ORD001214,C00229,P021,2024-05-30,1,41.22,0.0,41.22,Completed,UK,North,1
ORD001215,C00160,P022,2025-02-10,1,10.62,0.0,10.62,Returned,France,West,5
ORD001216,C00071,P025,2024-06-18,32,18.94,0.0,606.08,Completed,Netherlands,North,7
ORD001217,C00108,P027,2025-03-08,3,41.29,0.0,123.87,Completed,Germany,Central,2
ORD001218,C00438,P001,2024-10-15,4,332.8,0.0,1331.2,Pending,Germany,Central,7
ORD001219,C00475,P004,2025-04-22,3,494.79,0.0,1484.37,Completed,Germany,Central,4
ORD001220,C00462,P003,2023-12-02,23,176.54,0.0,4060.42,Completed,Germany,Central,7
ORD001221,C00029,P011,2025-09-19,1,137.22,0.0,137.22,Completed,Germany,Central,4
ORD001222,C00398,P019,2026-03-01,2,105.44,0.0,210.88,Returned,Germany,Central,5
ORD001223,C00394,P029,2024-10-03,37,121.11,0.0,4481.07,Completed,Spain,South,5
ORD001224,C00034,P013,2024-10-09,2,157.34,0.05,298.95,Completed,Germany,Central,7
ORD001225,C00407,P011,2023-08-02,1,137.22,0.0,137.22,Completed,Netherlands,North,7
ORD001226,C00064,P023,2023-09-17,3,18.77,0.0,56.31,Completed,Germany,Central,2
ORD001227,C00127,P021,2024-01-23,1,41.22,0.0,41.22,Completed,Germany,Central,4
ORD001228,C00107,P017,2025-11-30,42,164.35,0.15,5867.3,Completed,Netherlands,North,1
ORD001229,C00475,P026,2026-04-11,2,23.99,0.0,47.98,Completed,Germany,Central,7
ORD001230,C00169,P006,2024-10-03,2,151.4,0.05,287.66,Completed,France,West,5
ORD001231,C00422,P013,2024-07-24,1,157.34,0.0,157.34,Completed,Germany,Central,3
ORD001232,C00113,P030,2023-08-13,1,63.56,0.0,63.56,Completed,Germany,Central,4
ORD001233,C00084,P019,2023-06-30,40,105.44,0.05,4006.72,Completed,France,West,5
ORD001234,C00023,P011,2025-05-16,1,137.22,0.05,130.36,Completed,Germany,Central,7
ORD001235,C00327,P026,2026-04-20,2,23.99,0.0,47.98,Returned,Germany,Central,4
ORD001236,C00371,P030,2024-12-24,1,63.56,0.0,63.56,Completed,France,West,4
ORD001237,C00322,P024,2025-04-23,1,43.76,0.0,43.76,Completed,France,West,4
ORD001238,C00027,P022,2024-02-03,3,10.62,0.0,31.86,Completed,Germany,Central,2
ORD001239,C00309,P018,2023-11-11,1,61.28,0.0,61.28,Pending,Spain,South,1
ORD001240,C00238,P005,2024-04-23,1,79.72,0.0,79.72,Completed,Germany,Central,4
ORD001241,C00388,P012,2024-02-20,41,37.74,0.0,1547.34,Completed,Germany,Central,3
ORD001242,C00288,P020,2023-06-21,3,141.21,0.0,423.63,Completed,France,West,2
ORD001243,C00020,P024,2025-11-15,2,43.76,0.0,87.52,Completed,Germany,Central,6
ORD001244,C00310,P015,2025-12-26,1,138.08,0.0,138.08,Completed,Netherlands,North,3
ORD001245,C00455,P009,2025-07-14,16,105.66,0.05,1606.03,Completed,France,West,1
ORD001246,C00491,P008,2023-11-13,2,80.48,0.0,160.96,Completed,UK,North,3
ORD001247,C00470,P015,2025-01-17,28,138.08,0.0,3866.24,Completed,Germany,Central,7
ORD001248,C00471,P007,2025-11-29,1,45.68,0.0,45.68,Completed,Germany,Central,3
ORD001249,C00142,P004,2024-09-22,1,494.79,0.0,494.79,Returned,Germany,Central,1
ORD001250,C00046,P024,2026-01-25,1,43.76,0.0,43.76,Completed,France,West,4
ORD001251,C00317,P011,2025-10-07,3,137.22,0.0,411.66,Completed,Germany,Central,4
ORD001252,C00007,P020,2023-09-20,3,141.21,0.0,423.63,Completed,Germany,Central,2
ORD001253,C00076,P023,2024-05-16,1,18.77,0.05,17.83,Completed,France,West,2
ORD001254,C00049,P017,2023-10-08,26,164.35,0.05,4059.44,Completed,France,West,4
ORD001255,C00356,P020,2024-11-30,12,141.21,0.15,1440.34,Completed,France,West,7
ORD001256,C00038,P008,2025-05-11,3,80.48,0.0,241.44,Completed,France,West,6
ORD001257,C00101,P004,2024-09-03,1,494.79,0.0,494.79,Completed,Germany,Central,6
ORD001258,C00398,P007,2025-05-19,1,45.68,0.05,43.4,Completed,Germany,Central,7
ORD001259,C00217,P016,2023-11-27,3,125.53,0.1,338.93,Completed,UK,North,4
ORD001260,C00097,P015,2026-03-15,1,138.08,0.0,138.08,Completed,Netherlands,North,2
ORD001261,C00177,P030,2025-04-24,40,63.56,0.1,2288.16,Completed,Germany,Central,5
ORD001262,C00354,P007,2023-09-22,2,45.68,0.05,86.79,Pending,Germany,Central,7
ORD001263,C00051,P022,2024-05-30,1,10.62,0.0,10.62,Completed,Germany,Central,1
ORD001264,C00021,P013,2026-03-23,1,157.34,0.0,157.34,Completed,Germany,Central,3
ORD001265,C00156,P024,2025-07-30,1,43.76,0.0,43.76,Returned,France,West,1
ORD001266,C00032,P005,2026-06-08,1,79.72,0.0,79.72,Completed,France,West,2
ORD001267,C00112,P003,2026-01-15,1,176.54,0.0,176.54,Completed,Spain,South,4
ORD001268,C00373,P007,2026-02-03,1,45.68,0.05,43.4,Completed,Germany,Central,7
ORD001269,C00122,P003,2024-03-26,1,176.54,0.0,176.54,Completed,Spain,South,1
ORD001270,C00189,P021,2025-03-21,1,41.22,0.0,41.22,Completed,Germany,Central,4
ORD001271,C00290,P030,2024-02-01,1,63.56,0.0,63.56,Completed,Germany,Central,1
ORD001272,C00427,P004,2024-06-19,1,494.79,0.0,494.79,Completed,Netherlands,North,7
ORD001273,C00041,P011,2025-06-29,19,137.22,0.15,2216.1,Completed,Spain,South,1
ORD001274,C00196,P023,2025-10-29,1,18.77,0.05,17.83,Completed,Germany,Central,3
ORD001275,C00096,P008,2025-02-25,2,80.48,0.0,160.96,Completed,Germany,Central,7
ORD001276,C00164,P022,2024-06-06,3,10.62,0.0,31.86,Pending,UK,North,7
ORD001277,C00312,P010,2026-04-02,1,156.32,0.05,148.5,Completed,Germany,Central,2
ORD001278,C00187,P006,2023-08-31,3,151.4,0.0,454.2,Completed,Germany,Central,3
ORD001279,C00257,P010,2025-04-26,38,156.32,0.05,5643.15,Completed,France,West,7
ORD001280,C00022,P030,2023-12-03,34,63.56,0.0,2161.04,Completed,Germany,Central,7
ORD001281,C00234,P021,2023-08-26,1,41.22,0.0,41.22,Pending,UK,North,3
ORD001282,C00039,P004,2024-07-19,44,494.79,0.0,21770.76,Completed,UK,North,3
ORD001283,C00142,P026,2023-11-11,1,23.99,0.0,23.99,Completed,Germany,Central,5
ORD001284,C00457,P029,2025-11-30,1,121.11,0.0,121.11,Completed,Germany,Central,5
ORD001285,C00078,P004,2024-11-29,19,494.79,0.0,9401.01,Completed,France,West,6
ORD001286,C00212,P021,2025-03-29,1,41.22,0.0,41.22,Completed,Germany,Central,6
ORD001287,C00140,P020,2024-05-12,2,141.21,0.0,282.42,Completed,Spain,South,4
ORD001288,C00054,P026,2023-08-06,20,23.99,0.1,431.82,Returned,Spain,South,5
ORD001289,C00282,P005,2025-08-14,1,79.72,0.1,71.75,Completed,Germany,Central,3
ORD001290,C00457,P008,2025-06-10,2,80.48,0.1,144.86,Completed,Germany,Central,2
ORD001291,C00154,P024,2025-08-12,2,43.76,0.0,87.52,Completed,Netherlands,North,5
ORD001292,C00001,P020,2024-02-15,1,141.21,0.0,141.21,Returned,France,West,4
ORD001293,C00280,P023,2025-05-15,2,18.77,0.0,37.54,Pending,Germany,Central,7
ORD001294,C00336,P001,2023-06-21,2,332.8,0.0,665.6,Completed,Spain,South,4
ORD001295,C00344,P008,2026-02-28,49,80.48,0.05,3746.34,Completed,Netherlands,North,4
ORD001296,C00449,P007,2024-06-10,2,45.68,0.0,91.36,Completed,Spain,South,6
ORD001297,C00100,P009,2023-08-16,1,105.66,0.0,105.66,Completed,Netherlands,North,3
ORD001298,C00376,P022,2026-03-27,2,10.62,0.0,21.24,Completed,Spain,South,1
ORD001299,C00431,P002,2024-10-22,1,622.48,0.0,622.48,Completed,Netherlands,North,3
ORD001300,C00028,P020,2024-01-18,1,141.21,0.0,141.21,Completed,Germany,Central,4
ORD001301,C00485,P011,2025-05-05,2,137.22,0.0,274.44,Completed,Spain,South,2
ORD001302,C00331,P029,2025-10-28,3,121.11,0.0,363.33,Completed,Germany,Central,4
ORD001303,C00235,P028,2023-10-20,1,41.33,0.0,41.33,Pending,France,West,1
ORD001304,C00315,P030,2026-01-12,3,63.56,0.0,190.68,Completed,Germany,Central,2
ORD001305,C00340,P024,2025-07-10,1,43.76,0.0,43.76,Completed,Germany,Central,2
ORD001306,C00287,P030,2023-10-15,1,63.56,0.0,63.56,Completed,Germany,Central,3
ORD001307,C00130,P024,2025-08-03,1,43.76,0.0,43.76,Pending,Germany,Central,6
ORD001308,C00294,P004,2024-12-05,2,494.79,0.0,989.58,Completed,UK,North,5
ORD001309,C00010,P008,2024-08-30,2,80.48,0.0,160.96,Completed,UK,North,4
ORD001310,C00207,P030,2026-04-09,1,63.56,0.05,60.38,Completed,UK,North,1
ORD001311,C00381,P006,2023-11-21,23,151.4,0.1,3133.98,Completed,Germany,Central,4
ORD001312,C00283,P007,2023-12-12,8,45.68,0.1,328.9,Completed,France,West,7
ORD001313,C00473,P013,2023-09-04,1,157.34,0.1,141.61,Completed,Germany,Central,2
ORD001314,C00325,P021,2026-05-29,1,41.22,0.0,41.22,Completed,France,West,4
ORD001315,C00030,P024,2024-01-28,1,43.76,0.0,43.76,Completed,Germany,Central,2
ORD001316,C00003,P029,2026-03-31,2,121.11,0.0,242.22,Completed,France,West,6
ORD001317,C00028,P020,2023-11-26,1,141.21,0.0,141.21,Completed,Germany,Central,4
ORD001318,C00104,P030,2025-06-12,1,63.56,0.0,63.56,Completed,Germany,Central,2
ORD001319,C00011,P025,2025-10-27,49,18.94,0.0,928.06,Completed,France,West,7
ORD001320,C00296,P018,2025-12-27,2,61.28,0.05,116.43,Returned,UK,North,6
ORD001321,C00296,P021,2024-10-16,1,41.22,0.0,41.22,Completed,UK,North,3
ORD001322,C00194,P009,2024-05-02,2,105.66,0.05,200.75,Completed,France,West,4
ORD001323,C00079,P028,2025-08-23,1,41.33,0.0,41.33,Completed,Germany,Central,4
ORD001324,C00113,P023,2026-04-17,1,18.77,0.0,18.77,Returned,Germany,Central,1
ORD001325,C00289,P013,2024-08-02,2,157.34,0.0,314.68,Completed,Germany,Central,3
ORD001326,C00291,P027,2023-08-14,1,41.29,0.0,41.29,Returned,Spain,South,5
ORD001327,C00231,P022,2024-04-27,1,10.62,0.0,10.62,Pending,Germany,Central,4
ORD001328,C00352,P010,2024-03-27,28,156.32,0.05,4158.11,Completed,UK,North,2
ORD001329,C00399,P028,2025-10-12,3,41.33,0.0,123.99,Returned,France,West,4
ORD001330,C00396,P017,2024-08-07,1,164.35,0.0,164.35,Completed,France,West,5
ORD001331,C00306,P023,2024-10-08,2,18.77,0.0,37.54,Completed,Germany,Central,2
ORD001332,C00214,P024,2024-01-05,2,43.76,0.0,87.52,Completed,Germany,Central,2
ORD001333,C00437,P011,2024-05-15,1,137.22,0.1,123.5,Completed,Germany,Central,7
ORD001334,C00086,P024,2025-09-19,1,43.76,0.0,43.76,Completed,France,West,7
ORD001335,C00306,P026,2024-02-10,1,23.99,0.0,23.99,Completed,Germany,Central,1
ORD001336,C00054,P004,2025-10-29,49,494.79,0.15,20608.0,Completed,Spain,South,5
ORD001337,C00368,P015,2025-08-24,1,138.08,0.0,138.08,Completed,Germany,Central,3
ORD001338,C00332,P015,2026-04-08,1,138.08,0.0,138.08,Completed,Germany,Central,6
ORD001339,C00485,P001,2024-07-02,1,332.8,0.0,332.8,Completed,Spain,South,1
ORD001340,C00042,P001,2024-12-04,1,332.8,0.0,332.8,Completed,France,West,2
ORD001341,C00031,P008,2025-06-11,1,80.48,0.0,80.48,Completed,UK,North,2
ORD001342,C00016,P011,2024-11-08,2,137.22,0.0,274.44,Completed,Germany,Central,3
ORD001343,C00009,P013,2024-01-18,1,157.34,0.0,157.34,Returned,Germany,Central,4
ORD001344,C00099,P007,2025-10-08,1,45.68,0.0,45.68,Completed,Germany,Central,5
ORD001345,C00188,P030,2024-04-13,1,63.56,0.0,63.56,Pending,France,West,4
ORD001346,C00381,P026,2025-07-02,25,23.99,0.15,509.79,Completed,Germany,Central,3
ORD001347,C00496,P024,2024-06-10,2,43.76,0.0,87.52,Completed,Germany,Central,5
ORD001348,C00382,P028,2024-05-28,3,41.33,0.0,123.99,Completed,France,West,4
ORD001349,C00157,P025,2025-12-20,1,18.94,0.05,17.99,Completed,Netherlands,North,7
ORD001350,C00278,P028,2024-06-28,38,41.33,0.0,1570.54,Completed,France,West,1
ORD001351,C00408,P029,2025-05-08,1,121.11,0.0,121.11,Completed,Germany,Central,1
ORD001352,C00205,P024,2024-11-27,46,43.76,0.0,2012.96,Completed,UK,North,6
ORD001353,C00234,P028,2024-06-10,1,41.33,0.0,41.33,Completed,UK,North,5
ORD001354,C00378,P018,2024-03-29,1,61.28,0.05,58.22,Completed,Germany,Central,1
ORD001355,C00380,P006,2026-04-26,1,151.4,0.1,136.26,Returned,Germany,Central,2
ORD001356,C00012,P024,2025-09-20,1,43.76,0.0,43.76,Completed,Germany,Central,7
ORD001357,C00309,P017,2025-01-16,2,164.35,0.0,328.7,Completed,Spain,South,1
ORD001358,C00446,P016,2023-07-09,1,125.53,0.0,125.53,Completed,Germany,Central,5
ORD001359,C00413,P015,2025-10-18,2,138.08,0.0,276.16,Completed,France,West,2
ORD001360,C00257,P010,2023-08-29,16,156.32,0.0,2501.12,Completed,France,West,7
ORD001361,C00412,P007,2025-01-28,1,45.68,0.1,41.11,Completed,Germany,Central,6
ORD001362,C00408,P017,2026-06-07,4,164.35,0.0,657.4,Completed,Germany,Central,1
ORD001363,C00375,P029,2025-01-28,2,121.11,0.0,242.22,Returned,France,West,3
ORD001364,C00165,P027,2024-06-03,1,41.29,0.05,39.23,Pending,France,West,7
ORD001365,C00246,P009,2026-04-03,1,105.66,0.0,105.66,Completed,Spain,South,1
ORD001366,C00116,P011,2025-08-12,1,137.22,0.05,130.36,Completed,Spain,South,4
ORD001367,C00048,P019,2023-12-18,1,105.44,0.0,105.44,Completed,Spain,South,2
ORD001368,C00419,P025,2024-07-20,1,18.94,0.0,18.94,Returned,Germany,Central,2
ORD001369,C00026,P015,2023-08-25,1,138.08,0.0,138.08,Completed,Germany,Central,6
ORD001370,C00261,P013,2025-02-09,2,157.34,0.0,314.68,Completed,France,West,4
ORD001371,C00484,P025,2026-04-29,1,18.94,0.0,18.94,Pending,Netherlands,North,3
ORD001372,C00040,P013,2024-10-13,1,157.34,0.0,157.34,Completed,Germany,Central,3
ORD001373,C00150,P013,2023-11-02,2,157.34,0.0,314.68,Completed,Netherlands,North,3
ORD001374,C00085,P029,2023-10-16,1,121.11,0.0,121.11,Completed,France,West,3
ORD001375,C00094,P008,2025-12-27,1,80.48,0.0,80.48,Completed,Spain,South,7
ORD001376,C00340,P028,2024-12-03,1,41.33,0.0,41.33,Completed,Germany,Central,4
ORD001377,C00178,P009,2026-04-05,1,105.66,0.0,105.66,Completed,France,West,1
ORD001378,C00451,P017,2025-11-01,1,164.35,0.0,164.35,Returned,Germany,Central,5
ORD001379,C00313,P007,2025-04-18,27,45.68,0.0,1233.36,Completed,Germany,Central,7
ORD001380,C00159,P029,2024-06-12,2,121.11,0.0,242.22,Completed,Germany,Central,4
ORD001381,C00445,P002,2024-02-08,1,622.48,0.1,560.23,Completed,Germany,Central,2
ORD001382,C00405,P004,2025-07-23,1,494.79,0.05,470.05,Completed,Germany,Central,4
ORD001383,C00452,P012,2025-06-07,25,37.74,0.15,801.98,Pending,Germany,Central,3
ORD001384,C00251,P013,2024-02-28,1,157.34,0.0,157.34,Completed,France,West,5
ORD001385,C00113,P010,2025-08-27,1,156.32,0.1,140.69,Completed,Germany,Central,1
ORD001386,C00265,P015,2024-05-12,1,138.08,0.0,138.08,Completed,UK,North,4
ORD001387,C00010,P023,2025-06-25,3,18.77,0.0,56.31,Completed,UK,North,7
ORD001388,C00187,P015,2024-02-13,2,138.08,0.0,276.16,Completed,Germany,Central,3
ORD001389,C00462,P004,2025-01-01,24,494.79,0.1,10687.46,Completed,Germany,Central,5
ORD001390,C00394,P015,2024-07-24,46,138.08,0.15,5398.93,Pending,Spain,South,5
ORD001391,C00263,P006,2025-10-30,2,151.4,0.05,287.66,Completed,UK,North,2
ORD001392,C00083,P012,2025-04-10,1,37.74,0.0,37.74,Completed,Germany,Central,3
ORD001393,C00164,P024,2024-10-12,1,43.76,0.0,43.76,Completed,UK,North,3
ORD001394,C00135,P013,2023-12-31,2,157.34,0.0,314.68,Completed,UK,North,5
ORD001395,C00314,P006,2024-10-13,1,151.4,0.0,151.4,Completed,Spain,South,6
ORD001396,C00489,P025,2023-11-09,1,18.94,0.0,18.94,Completed,UK,North,5
ORD001397,C00084,P008,2024-01-28,14,80.48,0.0,1126.72,Completed,France,West,4
ORD001398,C00260,P029,2024-03-03,1,121.11,0.0,121.11,Completed,Germany,Central,3
ORD001399,C00276,P001,2023-10-08,1,332.8,0.0,332.8,Completed,Netherlands,North,6
ORD001400,C00026,P003,2023-10-16,1,176.54,0.0,176.54,Completed,Germany,Central,6
ORD001401,C00249,P017,2024-12-06,1,164.35,0.0,164.35,Completed,Germany,Central,4
ORD001402,C00007,P025,2025-02-08,1,18.94,0.0,18.94,Returned,Germany,Central,7
ORD001403,C00393,P011,2024-07-08,1,137.22,0.0,137.22,Completed,Germany,Central,5
ORD001404,C00403,P024,2024-04-03,6,43.76,0.0,262.56,Completed,UK,North,5
ORD001405,C00086,P027,2025-12-19,2,41.29,0.05,78.45,Pending,France,West,3
ORD001406,C00125,P019,2026-02-13,1,105.44,0.05,100.17,Completed,Germany,Central,6
ORD001407,C00207,P017,2023-07-04,1,164.35,0.0,164.35,Completed,UK,North,3
ORD001408,C00447,P030,2023-09-10,1,63.56,0.1,57.2,Completed,France,West,3
ORD001409,C00277,P018,2026-03-14,1,61.28,0.0,61.28,Completed,Germany,Central,5
ORD001410,C00102,P027,2026-05-09,1,41.29,0.0,41.29,Completed,France,West,1
ORD001411,C00235,P028,2025-03-04,1,41.33,0.0,41.33,Returned,France,West,2
ORD001412,C00032,P006,2026-04-26,1,151.4,0.0,151.4,Completed,France,West,4
ORD001413,C00152,P014,2024-10-18,1,302.9,0.05,287.75,Pending,Germany,Central,5
ORD001414,C00236,P023,2026-04-20,3,18.77,0.1,50.68,Completed,Germany,Central,3
ORD001415,C00426,P003,2024-03-29,1,176.54,0.0,176.54,Completed,Germany,Central,3
ORD001416,C00101,P024,2025-10-28,1,43.76,0.0,43.76,Returned,Germany,Central,6
ORD001417,C00129,P006,2025-03-30,1,151.4,0.0,151.4,Completed,Germany,Central,1
ORD001418,C00411,P020,2026-02-18,1,141.21,0.0,141.21,Completed,Spain,South,4
ORD001419,C00492,P009,2024-08-01,1,105.66,0.0,105.66,Completed,Germany,Central,5
ORD001420,C00192,P015,2026-06-09,1,138.08,0.0,138.08,Completed,France,West,5
ORD001421,C00318,P015,2024-01-30,2,138.08,0.1,248.54,Completed,Germany,Central,5
ORD001422,C00189,P014,2025-03-09,1,302.9,0.0,302.9,Returned,Germany,Central,2
ORD001423,C00412,P024,2025-05-13,1,43.76,0.0,43.76,Completed,Germany,Central,2
ORD001424,C00342,P026,2024-10-10,1,23.99,0.0,23.99,Completed,Germany,Central,3
ORD001425,C00457,P014,2024-11-12,1,302.9,0.05,287.75,Completed,Germany,Central,4
ORD001426,C00495,P030,2024-02-22,1,63.56,0.05,60.38,Completed,UK,North,3
ORD001427,C00195,P019,2025-09-03,5,105.44,0.0,527.2,Completed,France,West,5
ORD001428,C00105,P017,2023-11-14,1,164.35,0.0,164.35,Completed,France,West,7
ORD001429,C00147,P004,2023-07-09,2,494.79,0.05,940.1,Completed,UK,North,1
ORD001430,C00291,P005,2024-01-27,3,79.72,0.05,227.2,Completed,Spain,South,7
ORD001431,C00193,P010,2025-11-07,1,156.32,0.0,156.32,Completed,Germany,Central,1
ORD001432,C00022,P018,2025-06-19,32,61.28,0.15,1666.82,Completed,Germany,Central,7
ORD001433,C00452,P024,2023-07-02,41,43.76,0.05,1704.45,Completed,Germany,Central,6
ORD001434,C00240,P006,2026-04-02,3,151.4,0.0,454.2,Returned,Germany,Central,4
ORD001435,C00001,P011,2024-01-19,3,137.22,0.0,411.66,Completed,France,West,6
ORD001436,C00210,P002,2026-01-25,1,622.48,0.0,622.48,Completed,France,West,4
ORD001437,C00021,P009,2025-12-03,2,105.66,0.0,211.32,Completed,Germany,Central,6
ORD001438,C00494,P027,2024-01-19,29,41.29,0.0,1197.41,Completed,France,West,6
ORD001439,C00219,P008,2024-03-14,3,80.48,0.0,241.44,Completed,Germany,Central,3
ORD001440,C00483,P012,2026-04-20,32,37.74,0.1,1086.91,Completed,Germany,Central,3
ORD001441,C00211,P021,2024-07-01,2,41.22,0.0,82.44,Completed,Netherlands,North,1
ORD001442,C00145,P003,2024-07-23,1,176.54,0.0,176.54,Completed,Germany,Central,7
ORD001443,C00308,P025,2025-07-31,3,18.94,0.1,51.14,Completed,Germany,Central,5
ORD001444,C00180,P025,2024-04-11,1,18.94,0.0,18.94,Completed,Germany,Central,3
ORD001445,C00073,P023,2024-02-17,3,18.77,0.0,56.31,Completed,France,West,3
ORD001446,C00058,P012,2024-05-31,1,37.74,0.0,37.74,Completed,Germany,Central,4
ORD001447,C00214,P004,2025-03-22,1,494.79,0.1,445.31,Returned,Germany,Central,1
ORD001448,C00259,P013,2024-05-12,2,157.34,0.0,314.68,Completed,Germany,Central,2
ORD001449,C00241,P023,2025-04-22,1,18.77,0.0,18.77,Completed,Germany,Central,5
ORD001450,C00324,P018,2025-03-21,1,61.28,0.0,61.28,Completed,Germany,Central,7
ORD001451,C00219,P021,2024-07-01,3,41.22,0.05,117.48,Completed,Germany,Central,3
ORD001452,C00186,P026,2024-12-16,2,23.99,0.0,47.98,Completed,Germany,Central,5
ORD001453,C00094,P010,2024-09-05,1,156.32,0.0,156.32,Completed,Spain,South,4
ORD001454,C00051,P004,2025-08-21,1,494.79,0.0,494.79,Completed,Germany,Central,5
ORD001455,C00329,P013,2023-07-05,1,157.34,0.0,157.34,Completed,Spain,South,3
ORD001456,C00219,P019,2024-04-12,1,105.44,0.0,105.44,Completed,Germany,Central,3
ORD001457,C00085,P002,2026-03-22,1,622.48,0.0,622.48,Completed,France,West,2
ORD001458,C00400,P015,2024-04-25,1,138.08,0.0,138.08,Completed,UK,North,2
ORD001459,C00137,P002,2024-09-11,1,622.48,0.0,622.48,Completed,Germany,Central,1
ORD001460,C00439,P027,2024-12-27,1,41.29,0.0,41.29,Completed,France,West,7
ORD001461,C00493,P028,2024-04-12,18,41.33,0.05,706.74,Returned,France,West,7
ORD001462,C00314,P013,2025-01-09,1,157.34,0.0,157.34,Completed,Spain,South,6
ORD001463,C00225,P003,2024-09-12,2,176.54,0.0,353.08,Completed,Germany,Central,2
ORD001464,C00219,P024,2024-11-29,1,43.76,0.0,43.76,Completed,Germany,Central,2
ORD001465,C00465,P019,2024-04-10,2,105.44,0.0,210.88,Completed,UK,North,7
ORD001466,C00158,P023,2023-10-23,40,18.77,0.1,675.72,Completed,Germany,Central,2
ORD001467,C00193,P016,2025-03-04,1,125.53,0.0,125.53,Completed,Germany,Central,3
ORD001468,C00099,P001,2025-01-01,4,332.8,0.0,1331.2,Completed,Germany,Central,5
ORD001469,C00184,P026,2024-11-07,2,23.99,0.0,47.98,Completed,Germany,Central,7
ORD001470,C00486,P004,2025-01-06,30,494.79,0.0,14843.7,Completed,Germany,Central,5
ORD001471,C00489,P001,2025-11-27,4,332.8,0.0,1331.2,Completed,UK,North,2
ORD001472,C00117,P016,2025-09-11,28,125.53,0.1,3163.36,Returned,Germany,Central,2
ORD001473,C00135,P010,2025-09-13,1,156.32,0.0,156.32,Completed,UK,North,3
ORD001474,C00110,P021,2023-06-23,13,41.22,0.0,535.86,Completed,Germany,Central,3
ORD001475,C00415,P012,2026-03-27,3,37.74,0.0,113.22,Completed,Germany,Central,5
ORD001476,C00044,P005,2025-01-12,1,79.72,0.0,79.72,Completed,France,West,3
ORD001477,C00392,P011,2026-01-07,1,137.22,0.0,137.22,Completed,Netherlands,North,7
ORD001478,C00389,P003,2023-11-09,1,176.54,0.0,176.54,Returned,Germany,Central,3
ORD001479,C00427,P027,2025-03-13,3,41.29,0.0,123.87,Completed,Netherlands,North,5
ORD001480,C00443,P019,2024-04-24,1,105.44,0.1,94.9,Returned,Germany,Central,4
ORD001481,C00002,P002,2024-02-03,3,622.48,0.0,1867.44,Completed,Germany,Central,7
ORD001482,C00435,P008,2024-06-23,2,80.48,0.0,160.96,Completed,Germany,Central,4
ORD001483,C00465,P007,2024-06-01,1,45.68,0.0,45.68,Completed,UK,North,6
ORD001484,C00198,P014,2026-06-11,1,302.9,0.0,302.9,Completed,Netherlands,North,5
ORD001485,C00380,P026,2023-08-28,1,23.99,0.05,22.79,Completed,Germany,Central,1
ORD001486,C00155,P023,2026-02-17,1,18.77,0.0,18.77,Pending,Germany,Central,2
ORD001487,C00383,P030,2025-01-08,1,63.56,0.0,63.56,Completed,Germany,Central,3
ORD001488,C00316,P024,2026-06-05,1,43.76,0.0,43.76,Completed,Germany,Central,5
ORD001489,C00117,P029,2025-11-26,28,121.11,0.05,3221.53,Completed,Germany,Central,4
ORD001490,C00040,P016,2023-08-20,4,125.53,0.1,451.91,Completed,Germany,Central,4
ORD001491,C00331,P006,2025-02-11,1,151.4,0.0,151.4,Completed,Germany,Central,1
ORD001492,C00114,P023,2024-10-11,3,18.77,0.0,56.31,Completed,Germany,Central,7
ORD001493,C00327,P014,2024-02-02,2,302.9,0.0,605.8,Completed,Germany,Central,2
ORD001494,C00264,P012,2025-05-14,1,37.74,0.0,37.74,Completed,Germany,Central,1
ORD001495,C00317,P020,2024-01-02,1,141.21,0.0,141.21,Completed,Germany,Central,6
ORD001496,C00159,P016,2023-07-02,1,125.53,0.0,125.53,Completed,Germany,Central,1
ORD001497,C00126,P014,2024-04-27,3,302.9,0.0,908.7,Completed,Germany,Central,3
ORD001498,C00063,P005,2026-01-20,1,79.72,0.0,79.72,Completed,Germany,Central,1
ORD001499,C00025,P024,2025-03-16,40,43.76,0.0,1750.4,Completed,Germany,Central,6
ORD001500,C00030,P030,2025-03-03,2,63.56,0.0,127.12,Completed,Germany,Central,7
ORD001501,C00399,P012,2025-04-15,3,37.74,0.0,113.22,Completed,France,West,7
ORD001502,C00296,P021,2025-08-23,1,41.22,0.0,41.22,Completed,UK,North,6
ORD001503,C00317,P003,2025-08-03,2,176.54,0.0,353.08,Completed,Germany,Central,4
